split,threshold_probability,strategy,net_benefit,net_benefit_review_all,net_benefit_review_none,reviews_avoided_per_100,share_flagged
group_epd_source,0.28,ACRM,0.06904970120973618,-0.2373682164893359,0.0,78.79317883690423,0.12461740271097507
group_epd_source,0.28,XGBoost baseline,0.0431545450128747,-0.2373682164893359,0.0,72.13442438628272,0.2505465675557499
group_epd_source,0.29,ACRM,0.06889214605516791,-0.25479593784834065,0.0,79.2477722660314,0.12308701355487538
group_epd_source,0.29,XGBoost baseline,0.041850138874347964,-0.25479593784834065,0.0,72.62714292176169,0.24508089199825098
group_epd_source,0.3,ACRM,0.06896120931975763,-0.27272159410331687,0.0,79.72598746538404,0.12111937035417578
group_epd_source,0.3,XGBoost baseline,0.040196139671434816,-0.27272159410331687,0.0,73.0141378807754,0.24070835155225187
group_epd_source,0.31,ACRM,0.06849996514641672,-0.29116683459756787,0.0,80.05486833011268,0.1204634892872759
group_epd_source,0.31,XGBoost baseline,0.039013833704048706,-0.29116683459756787,0.0,73.49182617035981,0.2354613030170529
group_epd_source,0.32,ACRM,0.06792870186990406,-0.3101545821651792,0.0,80.34269785745519,0.11937035417577613
group_epd_source,0.32,XGBoost baseline,0.03693510635561614,-0.3101545821651792,0.0,73.756558810669,0.23305640577175338
group_epd_source,0.33,ACRM,0.06639082680171508,-0.3297091281676445,0.0,80.42029388771846,0.11762133799737648
group_epd_source,0.33,XGBoost baseline,0.03572430806178985,-0.3297091281676445,0.0,74.19406129506696,0.22824661128115434
group_epd_source,0.34,ACRM,0.06574710816075048,-0.3498562361701847,0.0,80.67594331129916,0.11543506777437691
group_epd_source,0.34,XGBoost baseline,0.03507969948722024,-0.3498562361701847,0.0,74.72285809820211,0.22190642763445562
group_epd_source,0.35,ACRM,0.06489859069657933,-0.3706232551881874,0.0,80.88262852145668,0.11434193266287714
group_epd_source,0.35,XGBoost baseline,0.03373583128720864,-0.3706232551881874,0.0,75.09525891685927,0.2190642763445562
group_epd_source,0.36,ACRM,0.06445397901180586,-0.3920392435505028,0.0,81.15435067774376,0.11193703541757762
group_epd_source,0.36,XGBoost baseline,0.032616418889374735,-0.3920392435505028,0.0,75.49433998931156,0.21469173589855706
group_epd_source,0.37,ACRM,0.06348165268147778,-0.41413510455924096,0.0,81.32393434098724,0.11171840839527766
group_epd_source,0.37,XGBoost baseline,0.030739653389412896,-0.41413510455924096,0.0,75.74894527233835,0.21119370354175776
group_epd_source,0.38,ACRM,0.06258374825451007,-0.4369437352779384,0.0,81.50185257634686,0.11018801923917797
group_epd_source,0.38,XGBoost baseline,0.02878118961310068,-0.4369437352779384,0.0,75.98669827169584,0.20791429820725843
group_epd_source,0.39,ACRM,0.06084999319030586,-0.46050018995462594,0.0,81.5445158252329,0.10887625710537822
group_epd_source,0.39,XGBoost baseline,0.02577290028457352,-0.46050018995462594,0.0,76.05809872972094,0.2035417577612593
group_epd_source,0.4,ACRM,0.060486809502987904,-0.48484185978720307,0.0,81.79930039352864,0.10712724092697858
group_epd_source,0.4,XGBoost baseline,0.024704853519895056,-0.48484185978720307,0.0,76.4320069960647,0.19960647135986007
group_epd_source,0.41,ACRM,0.059410966924325403,-0.5100086709700368,0.0,81.94087472138384,0.1064713598600787
group_epd_source,0.41,XGBoost baseline,0.02349684658311904,-0.5100086709700368,0.0,76.77274520886877,0.1965456930476607
group_epd_source,0.42,ACRM,0.05885590217571582,-0.536043303228141,0.0,82.15274741291356,0.10559685177087888
group_epd_source,0.42,XGBoost baseline,0.020905266649578577,-0.536043303228141,0.0,76.91194536406604,0.19392216878006122
group_epd_source,0.43,ACRM,0.05864190427971986,-0.5629914313549504,0.0,82.40255844459584,0.10428508963707914
group_epd_source,0.43,XGBoost baseline,0.019638076389048714,-0.5629914313549504,0.0,77.23228358466966,0.1880192391779624
group_epd_source,0.44,ACRM,0.05768630145543133,-0.590901992629146,0.0,82.54760106530983,0.10297332750327941
group_epd_source,0.44,XGBoost baseline,0.019895059029296017,-0.590901992629146,0.0,77.7378065747108,0.18386532575426323
group_epd_source,0.45,ACRM,0.056644273959534135,-0.6198274834042214,0.0,82.67988145557013,0.10275470048097946
